Parque distribuido por tipo de vehículo, carburante y provincia.
Comunidad Autónoma/Provincia residencia: Andalucía/Almería, Andalucía/Cádiz, Andalucía/Córdoba, Andalucía/Granada, Andalucía/Huelva, Andalucía/Jaén, Andalucía/Málaga, Andalucía/Sevilla, Aragón/Huesca, Aragón/Teruel, Aragón/Zaragoza, Asturias (Principado de)/Asturias, Balears (Illes)/Balears (Illes), Canarias/Palmas (Las), Canarias/Santa Cruz de Tenerife, Cantabria/Cantabria, Castilla y León/Ávila, Castilla y León/Burgos, Castilla y León/León, Castilla y León/Palencia, Castilla y León/Salamanca, Castilla y León/Segovia, Castilla y León/Soria, Castilla y León/Valladolid, Castilla y León/Zamora, Castilla-La Mancha/Albacete, Castilla-La Mancha/Ciudad Real, Castilla-La Mancha/Cuenca, Castilla-La Mancha/Guadalajara, Castilla-La Mancha/Toledo, Cataluña/Barcelona, Cataluña/Girona, Cataluña/Lleida, Cataluña/Tarragona, Ceuta/Ceuta, Comunitat Valenciana/Alicante/Alacant, Comunitat Valenciana/Castellón/Castelló, Comunitat Valenciana/Valencia/València, Desconocida/Desconocido, Extranjero/Extranjero, Extremadura/Badajoz, Extremadura/Cáceres, Galicia/Coruña (A), Galicia/Lugo, Galicia/Ourense, Galicia/Pontevedra, Madrid (Comunidad de)/Madrid, Melilla/Melilla, Murcia (Región de)/Murcia, Navarra (Comunidad Foral de)/Navarra, País Vasco/Araba/Álava, País Vasco/Gipuzkoa, País Vasco/Bizkaia, Rioja (La)/Rioja (La)
Tipo de Vehículo: AUTOBUSES, CAMIONES HASTA 3500kg, CAMIONES MÁS DE 3500kg, CICLOMOTORES, CUATRICICLOS LIGEROS, FURGONETAS, MOTOCICLETAS, OTROS VEHÍCULOS, REMOLQUES, SEMIRREMOLQUES, TRACTORES INDUSTRIALES, TURISMOS
Carburante: Otros, Gasolina, Gas Natural Licuado, Diesel, Eléctrico, Gas Natural Comprimido, Biodiesel, Gasolina, Etanol, Hidrógeno, Gas Licuado de Petroleo, Diesel, Biometano, Diesel, Diesel

Comunidad Autónoma/Provincia residencia;Tipo de Vehículo;Carburante;Total
Comunitat Valenciana/Valencia/València;CAMIONES MÁS DE 3500kg;Gas Natural Licuado;10
Comunitat Valenciana/Valencia/València;CAMIONES MÁS DE 3500kg;Gasolina;155
Comunitat Valenciana/Valencia/València;CAMIONES MÁS DE 3500kg;Otros;1
Comunitat Valenciana/Valencia/València;CAMIONES MÁS DE 3500kg;Sin especificar;1
Comunitat Valenciana/Valencia/València;CICLOMOTORES;TOTAL;115603
Comunitat Valenciana/Valencia/València;CICLOMOTORES;Diesel;2784
Comunitat Valenciana/Valencia/València;CICLOMOTORES;Eléctrico;613
Comunitat Valenciana/Valencia/València;CICLOMOTORES;Gasolina;112196
Comunitat Valenciana/Valencia/València;CICLOMOTORES;Sin especificar;10
Comunitat Valenciana/Valencia/València;FURGONETAS;TOTAL;92966
Comunitat Valenciana/Valencia/València;FURGONETAS;Diesel;75967
Comunitat Valenciana/Valencia/València;FURGONETAS;Eléctrico;182
Comunitat Valenciana/Valencia/València;FURGONETAS;Gas Licuado de Petroleo;296
Comunitat Valenciana/Valencia/València;FURGONETAS;Gas Natural Comprimido;63
Comunitat Valenciana/Valencia/València;FURGONETAS;Gas Natural Licuado;1
Comunitat Valenciana/Valencia/València;FURGONETAS;Gasolina;16453
Comunitat Valenciana/Valencia/València;FURGONETAS;Otros;4
Comunitat Valenciana/Valencia/València;MOTOCICLETAS;TOTAL;208117
Comunitat Valenciana/Valencia/València;MOTOCICLETAS;Butano;1
Comunitat Valenciana/Valencia/València;MOTOCICLETAS;Diesel;174
Comunitat Valenciana/Valencia/València;MOTOCICLETAS;Eléctrico;798
Comunitat Valenciana/Valencia/València;MOTOCICLETAS;Gas Licuado de Petroleo;1
Comunitat Valenciana/Valencia/València;MOTOCICLETAS;Gasolina;206960
Comunitat Valenciana/Valencia/València;MOTOCICLETAS;Otros;175
Comunitat Valenciana/Valencia/València;MOTOCICLETAS;Sin especificar;8
Comunitat Valenciana/Valencia/València;OTROS VEHÍCULOS;TOTAL;18304
Comunitat Valenciana/Valencia/València;OTROS VEHÍCULOS;Butano;2
Comunitat Valenciana/Valencia/València;OTROS VEHÍCULOS;Diesel;12273
Comunitat Valenciana/Valencia/València;OTROS VEHÍCULOS;Eléctrico;2086
Comunitat Valenciana/Valencia/València;OTROS VEHÍCULOS;Gas Licuado de Petroleo;18
Comunitat Valenciana/Valencia/València;OTROS VEHÍCULOS;Gas Natural Comprimido;1
Comunitat Valenciana/Valencia/València;OTROS VEHÍCULOS;Gasolina;3482
Comunitat Valenciana/Valencia/València;OTROS VEHÍCULOS;Otros;20
Comunitat Valenciana/Valencia/València;OTROS VEHÍCULOS;Sin especificar;421
Comunitat Valenciana/Valencia/València;OTROS VEHÍCULOS;Solar;1
Comunitat Valenciana/Valencia/València;REMOLQUES;TOTAL;9964
Comunitat Valenciana/Valencia/València;REMOLQUES;Sin especificar;9964
Comunitat Valenciana/Valencia/València;SEMIRREMOLQUES;TOTAL;22076
Comunitat Valenciana/Valencia/València;SEMIRREMOLQUES;Sin especificar;22076
Comunitat Valenciana/Valencia/València;TRACTORES INDUSTRIALES;TOTAL;15050
Comunitat Valenciana/Valencia/València;TRACTORES INDUSTRIALES;Diesel;15050
Comunitat Valenciana/Valencia/València;TURISMOS;TOTAL;1293035
Comunitat Valenciana/Valencia/València;TURISMOS;Biometano;3
Comunitat Valenciana/Valencia/València;TURISMOS;Butano;14
Comunitat Valenciana/Valencia/València;TURISMOS;Diesel;698093
Comunitat Valenciana/Valencia/València;TURISMOS;Eléctrico;1849
Comunitat Valenciana/Valencia/València;TURISMOS;Etanol;2
Comunitat Valenciana/Valencia/València;TURISMOS;Gas Licuado de Petroleo;2178
Comunitat Valenciana/Valencia/València;TURISMOS;Gas Natural Comprimido;323
Comunitat Valenciana/Valencia/València;TURISMOS;Gas Natural Licuado;4
Comunitat Valenciana/Valencia/València;TURISMOS;Gasolina;590483
Comunitat Valenciana/Valencia/València;TURISMOS;Hidrógeno;8
Comunitat Valenciana/Valencia/València;TURISMOS;Otros;66
Comunitat Valenciana/Valencia/València;TURISMOS;Sin especificar;12
Extremadura/Badajoz;AUTOBUSES;TOTAL;787
Extremadura/Badajoz;AUTOBUSES;Diesel;768
Extremadura/Badajoz;AUTOBUSES;Eléctrico;16
Extremadura/Badajoz;AUTOBUSES;Gas Licuado de Petroleo;1
Extremadura/Badajoz;AUTOBUSES;Gasolina;2
Extremadura/Badajoz;CAMIONES HASTA 3500kg;TOTAL;29043
Extremadura/Badajoz;CAMIONES HASTA 3500kg;Diesel;28560
Extremadura/Badajoz;CAMIONES HASTA 3500kg;Eléctrico;38
Extremadura/Badajoz;CAMIONES HASTA 3500kg;Gas Licuado de Petroleo;6
Extremadura/Badajoz;CAMIONES HASTA 3500kg;Gasolina;438
Extremadura/Badajoz;CAMIONES HASTA 3500kg;Otros;1
Extremadura/Badajoz;CAMIONES MÁS DE 3500kg;TOTAL;6366
Extremadura/Badajoz;CAMIONES MÁS DE 3500kg;Diesel;6294
Extremadura/Badajoz;CAMIONES MÁS DE 3500kg;Eléctrico;2
Extremadura/Badajoz;CAMIONES MÁS DE 3500kg;Gas Licuado de Petroleo;2
Extremadura/Badajoz;CAMIONES MÁS DE 3500kg;Gasolina;68
Extremadura/Badajoz;CICLOMOTORES;TOTAL;45459
Extremadura/Badajoz;CICLOMOTORES;Diesel;1009
Extremadura/Badajoz;CICLOMOTORES;Eléctrico;153
Extremadura/Badajoz;CICLOMOTORES;Gasolina;44297
Extremadura/Badajoz;FURGONETAS;TOTAL;42858
Extremadura/Badajoz;FURGONETAS;Diesel;37909
Extremadura/Badajoz;FURGONETAS;Eléctrico;138
Extremadura/Badajoz;FURGONETAS;Gas Licuado de Petroleo;26
Extremadura/Badajoz;FURGONETAS;Gas Natural Comprimido;4
Extremadura/Badajoz;FURGONETAS;Gasolina;4780
Extremadura/Badajoz;FURGONETAS;Otros;1
Extremadura/Badajoz;MOTOCICLETAS;TOTAL;37307
Extremadura/Badajoz;MOTOCICLETAS;Diesel;89
Extremadura/Badajoz;MOTOCICLETAS;Eléctrico;75
Extremadura/Badajoz;MOTOCICLETAS;Gasolina;37142
Extremadura/Badajoz;MOTOCICLETAS;Otros;1
Extremadura/Badajoz;OTROS VEHÍCULOS;TOTAL;9086
Extremadura/Badajoz;OTROS VEHÍCULOS;Diesel;5349
Extremadura/Badajoz;OTROS VEHÍCULOS;Eléctrico;340
Extremadura/Badajoz;OTROS VEHÍCULOS;Gas Licuado de Petroleo;4
Extremadura/Badajoz;OTROS VEHÍCULOS;Gas Natural Comprimido;4
Extremadura/Badajoz;OTROS VEHÍCULOS;Gasolina;3164
Extremadura/Badajoz;OTROS VEHÍCULOS;Otros;4
Extremadura/Badajoz;OTROS VEHÍCULOS;Sin especificar;220
Extremadura/Badajoz;OTROS VEHÍCULOS;Solar;1
Extremadura/Badajoz;REMOLQUES;TOTAL;4395
Extremadura/Badajoz;REMOLQUES;Sin especificar;4395
Extremadura/Badajoz;SEMIRREMOLQUES;TOTAL;5655
Extremadura/Badajoz;SEMIRREMOLQUES;Sin especificar;5655
Extremadura/Badajoz;TRACTORES INDUSTRIALES;TOTAL;4410
Extremadura/Badajoz;TRACTORES INDUSTRIALES;Diesel;4410
Extremadura/Badajoz;TURISMOS;TOTAL;386285
Extremadura/Badajoz;TURISMOS;Biodiesel;2
Extremadura/Badajoz;TURISMOS;Diesel;262383
Extremadura/Badajoz;TURISMOS;Eléctrico;279
Extremadura/Badajoz;TURISMOS;Etanol;1
Extremadura/Badajoz;TURISMOS;Gas Licuado de Petroleo;255
Extremadura/Badajoz;TURISMOS;Gas Natural Comprimido;72
Extremadura/Badajoz;TURISMOS;Gasolina;123280
Extremadura/Badajoz;TURISMOS;Hidrógeno;1
Extremadura/Badajoz;TURISMOS;Otros;12
Extremadura/Cáceres;AUTOBUSES;TOTAL;599
Extremadura/Cáceres;AUTOBUSES;Diesel;594
Extremadura/Cáceres;AUTOBUSES;Gas Licuado de Petroleo;2
Extremadura/Cáceres;AUTOBUSES;Gasolina;3
Extremadura/Cáceres;CAMIONES HASTA 3500kg;TOTAL;28862
Extremadura/Cáceres;CAMIONES HASTA 3500kg;Diesel;28142
Extremadura/Cáceres;CAMIONES HASTA 3500kg;Eléctrico;7
Extremadura/Cáceres;CAMIONES HASTA 3500kg;Gas Licuado de Petroleo;5
Extremadura/Cáceres;CAMIONES HASTA 3500kg;Gas Natural Comprimido;1
Extremadura/Cáceres;CAMIONES HASTA 3500kg;Gasolina;707
Extremadura/Cáceres;CAMIONES MÁS DE 3500kg;TOTAL;3523
Extremadura/Cáceres;CAMIONES MÁS DE 3500kg;Diesel;3495
Extremadura/Cáceres;CAMIONES MÁS DE 3500kg;Gasolina;27
Extremadura/Cáceres;CAMIONES MÁS DE 3500kg;Solar;1
Extremadura/Cáceres;CICLOMOTORES;TOTAL;20684
Extremadura/Cáceres;CICLOMOTORES;Diesel;592
Extremadura/Cáceres;CICLOMOTORES;Eléctrico;47
Extremadura/Cáceres;CICLOMOTORES;Gasolina;20044
Extremadura/Cáceres;CICLOMOTORES;Sin especificar;1
Extremadura/Cáceres;FURGONETAS;TOTAL;29004
Extremadura/Cáceres;FURGONETAS;Diesel;24235
Extremadura/Cáceres;FURGONETAS;Eléctrico;15
Extremadura/Cáceres;FURGONETAS;Gas Licuado de Petroleo;20
Extremadura/Cáceres;FURGONETAS;Gasolina;4734
Extremadura/Cáceres;MOTOCICLETAS;TOTAL;23302
Extremadura/Cáceres;MOTOCICLETAS;Diesel;73
Extremadura/Cáceres;MOTOCICLETAS;Eléctrico;32
Extremadura/Cáceres;MOTOCICLETAS;Gasolina;23196
Extremadura/Cáceres;MOTOCICLETAS;Otros;1
Extremadura/Cáceres;OTROS VEHÍCULOS;TOTAL;7531
Extremadura/Cáceres;OTROS VEHÍCULOS;Butano;2
Extremadura/Cáceres;OTROS VEHÍCULOS;Diesel;5504
Extremadura/Cáceres;OTROS VEHÍCULOS;Eléctrico;17
Extremadura/Cáceres;OTROS VEHÍCULOS;Gas Licuado de Petroleo;2
Extremadura/Cáceres;OTROS VEHÍCULOS;Gasolina;1833
Extremadura/Cáceres;OTROS VEHÍCULOS;Otros;18
Extremadura/Cáceres;OTROS VEHÍCULOS;Sin especificar;155
Extremadura/Cáceres;REMOLQUES;TOTAL;2537
Extremadura/Cáceres;REMOLQUES;Sin especificar;2537
Extremadura/Cáceres;SEMIRREMOLQUES;TOTAL;1946
Extremadura/Cáceres;SEMIRREMOLQUES;Sin especificar;1946
Extremadura/Cáceres;TRACTORES INDUSTRIALES;TOTAL;1663
Extremadura/Cáceres;TRACTORES INDUSTRIALES;Diesel;1663
Extremadura/Cáceres;TURISMOS;TOTAL;225749
Extremadura/Cáceres;TURISMOS;Biodiesel;1
Extremadura/Cáceres;TURISMOS;Butano;2
Extremadura/Cáceres;TURISMOS;Diesel;147655
Extremadura/Cáceres;TURISMOS;Eléctrico;112
Extremadura/Cáceres;TURISMOS;Etanol;1
Extremadura/Cáceres;TURISMOS;Gas Licuado de Petroleo;183
Extremadura/Cáceres;TURISMOS;Gas Natural Comprimido;8
Extremadura/Cáceres;TURISMOS;Gas Natural Licuado;2
Extremadura/Cáceres;TURISMOS;Gasolina;77776
Extremadura/Cáceres;TURISMOS;Otros;8
Extremadura/Cáceres;TURISMOS;Sin especificar;1
Galicia/Coruña (A);AUTOBUSES;TOTAL;1616
Galicia/Coruña (A);AUTOBUSES;Diesel;1602
Galicia/Coruña (A);AUTOBUSES;Eléctrico;8
Galicia/Coruña (A);AUTOBUSES;Gas Licuado de Petroleo;3
Galicia/Coruña (A);AUTOBUSES;Gasolina;3
Galicia/Coruña (A);CAMIONES HASTA 3500kg;TOTAL;38058
Galicia/Coruña (A);CAMIONES HASTA 3500kg;Diesel;37381
Galicia/Coruña (A);CAMIONES HASTA 3500kg;Eléctrico;19
Galicia/Coruña (A);CAMIONES HASTA 3500kg;Gas Licuado de Petroleo;10
Galicia/Coruña (A);CAMIONES HASTA 3500kg;Gas Natural Comprimido;15
Galicia/Coruña (A);CAMIONES HASTA 3500kg;Gasolina;631
Galicia/Coruña (A);CAMIONES HASTA 3500kg;Otros;2
Galicia/Coruña (A);CAMIONES MÁS DE 3500kg;TOTAL;8893
Galicia/Coruña (A);CAMIONES MÁS DE 3500kg;Diesel;8807
Galicia/Coruña (A);CAMIONES MÁS DE 3500kg;Gas Licuado de Petroleo;16
Galicia/Coruña (A);CAMIONES MÁS DE 3500kg;Gas Natural Comprimido;6
Galicia/Coruña (A);CAMIONES MÁS DE 3500kg;Gasolina;64
Galicia/Coruña (A);CICLOMOTORES;TOTAL;31385
Galicia/Coruña (A);CICLOMOTORES;Diesel;2718
Galicia/Coruña (A);CICLOMOTORES;Eléctrico;157
Galicia/Coruña (A);CICLOMOTORES;Gasolina;28506
Galicia/Coruña (A);CICLOMOTORES;Sin especificar;4
Galicia/Coruña (A);FURGONETAS;TOTAL;41240
Galicia/Coruña (A);FURGONETAS;Diesel;36316
Galicia/Coruña (A);FURGONETAS;Eléctrico;48
Galicia/Coruña (A);FURGONETAS;Gas Licuado de Petroleo;117
Galicia/Coruña (A);FURGONETAS;Gas Natural Comprimido;10
Galicia/Coruña (A);FURGONETAS;Gas Natural Licuado;2
Galicia/Coruña (A);FURGONETAS;Gasolina;4745
Galicia/Coruña (A);FURGONETAS;Otros;1
Galicia/Coruña (A);FURGONETAS;Sin especificar;1
Galicia/Coruña (A);MOTOCICLETAS;TOTAL;57372
Galicia/Coruña (A);MOTOCICLETAS;Diesel;172
Galicia/Coruña (A);MOTOCICLETAS;Eléctrico;132
Galicia/Coruña (A);MOTOCICLETAS;Gas Licuado de Petroleo;1
Galicia/Coruña (A);MOTOCICLETAS;Gasolina;57060
Galicia/Coruña (A);MOTOCICLETAS;Sin especificar;7
Galicia/Coruña (A);OTROS VEHÍCULOS;TOTAL;12298
Galicia/Coruña (A);OTROS VEHÍCULOS;Diesel;8305
Galicia/Coruña (A);OTROS VEHÍCULOS;Eléctrico;90
Galicia/Coruña (A);OTROS VEHÍCULOS;Gas Licuado de Petroleo;3
Galicia/Coruña (A);OTROS VEHÍCULOS;Gasolina;3117
Galicia/Coruña (A);OTROS VEHÍCULOS;Hidrógeno;1
Galicia/Coruña (A);OTROS VEHÍCULOS;Otros;14
Galicia/Coruña (A);OTROS VEHÍCULOS;Sin especificar;767
Galicia/Coruña (A);OTROS VEHÍCULOS;Solar;1
Galicia/Coruña (A);REMOLQUES;TOTAL;4886
Galicia/Coruña (A);REMOLQUES;Sin especificar;4886
Galicia/Coruña (A);SEMIRREMOLQUES;TOTAL;6132
Galicia/Coruña (A);SEMIRREMOLQUES;Sin especificar;6132
Galicia/Coruña (A);TRACTORES INDUSTRIALES;TOTAL;4927
Galicia/Coruña (A);TRACTORES INDUSTRIALES;Diesel;4927
Galicia/Coruña (A);TURISMOS;TOTAL;633993
Galicia/Coruña (A);TURISMOS;Biodiesel;1
Galicia/Coruña (A);TURISMOS;Diesel;406178
Galicia/Coruña (A);TURISMOS;Eléctrico;556
Galicia/Coruña (A);TURISMOS;Etanol;5
Galicia/Coruña (A);TURISMOS;Gas Licuado de Petroleo;929
Galicia/Coruña (A);TURISMOS;Gas Natural Comprimido;48
Galicia/Coruña (A);TURISMOS;Gas Natural Licuado;1
Galicia/Coruña (A);TURISMOS;Gasolina;226249
Galicia/Coruña (A);TURISMOS;Hidrógeno;2
Galicia/Coruña (A);TURISMOS;Otros;19
Galicia/Coruña (A);TURISMOS;Sin especificar;5
Galicia/Lugo;AUTOBUSES;TOTAL;1315
Galicia/Lugo;AUTOBUSES;Diesel;1298
Galicia/Lugo;AUTOBUSES;Gas Natural Comprimido;15
Galicia/Lugo;AUTOBUSES;Gasolina;2
Galicia/Lugo;CAMIONES HASTA 3500kg;TOTAL;15056
Galicia/Lugo;CAMIONES HASTA 3500kg;Diesel;14764
Galicia/Lugo;CAMIONES HASTA 3500kg;Eléctrico;9
Galicia/Lugo;CAMIONES HASTA 3500kg;Gas Licuado de Petroleo;24
Galicia/Lugo;CAMIONES HASTA 3500kg;Gas Natural Comprimido;9
Galicia/Lugo;CAMIONES HASTA 3500kg;Gasolina;250
Galicia/Lugo;CAMIONES MÁS DE 3500kg;TOTAL;4291
Galicia/Lugo;CAMIONES MÁS DE 3500kg;Diesel;4257
Galicia/Lugo;CAMIONES MÁS DE 3500kg;Gas Licuado de Petroleo;2
Galicia/Lugo;CAMIONES MÁS DE 3500kg;Gasolina;31
Galicia/Lugo;CAMIONES MÁS DE 3500kg;Otros;1
Galicia/Lugo;CICLOMOTORES;TOTAL;12225
Galicia/Lugo;CICLOMOTORES;Diesel;1223
Galicia/Lugo;CICLOMOTORES;Eléctrico;20
Galicia/Lugo;CICLOMOTORES;Gasolina;10980
Galicia/Lugo;CICLOMOTORES;Sin especificar;2
Galicia/Lugo;FURGONETAS;TOTAL;24867
Galicia/Lugo;FURGONETAS;Diesel;20980
Galicia/Lugo;FURGONETAS;Eléctrico;19
Galicia/Lugo;FURGONETAS;Gas Licuado de Petroleo;50
Galicia/Lugo;FURGONETAS;Gas Natural Comprimido;3
Galicia/Lugo;FURGONETAS;Gasolina;3814
Galicia/Lugo;FURGONETAS;Otros;1
Galicia/Lugo;MOTOCICLETAS;TOTAL;18501
Galicia/Lugo;MOTOCICLETAS;Biodiesel;1
Galicia/Lugo;MOTOCICLETAS;Diesel;60
Galicia/Lugo;MOTOCICLETAS;Eléctrico;11
Galicia/Lugo;MOTOCICLETAS;Gas Licuado de Petroleo;1
Galicia/Lugo;MOTOCICLETAS;Gasolina;18428
Galicia/Lugo;OTROS VEHÍCULOS;TOTAL;6215
Galicia/Lugo;OTROS VEHÍCULOS;Diesel;4087
Galicia/Lugo;OTROS VEHÍCULOS;Eléctrico;30
Galicia/Lugo;OTROS VEHÍCULOS;Gas Licuado de Petroleo;1
Galicia/Lugo;OTROS VEHÍCULOS;Gasolina;1867
Galicia/Lugo;OTROS VEHÍCULOS;Otros;8
Galicia/Lugo;OTROS VEHÍCULOS;Sin especificar;222
Galicia/Lugo;REMOLQUES;TOTAL;3031
Galicia/Lugo;REMOLQUES;Sin especificar;3031
Galicia/Lugo;SEMIRREMOLQUES;TOTAL;3463
Galicia/Lugo;SEMIRREMOLQUES;Sin especificar;3463
Galicia/Lugo;TRACTORES INDUSTRIALES;TOTAL;3325
Galicia/Lugo;TRACTORES INDUSTRIALES;Diesel;3325
Galicia/Lugo;TURISMOS;TOTAL;205861
Galicia/Lugo;TURISMOS;Biodiesel;1
Galicia/Lugo;TURISMOS;Diesel;143940
Galicia/Lugo;TURISMOS;Eléctrico;167
Galicia/Lugo;TURISMOS;Gas Licuado de Petroleo;321
Galicia/Lugo;TURISMOS;Gas Natural Comprimido;10
Galicia/Lugo;TURISMOS;Gasolina;61402
Galicia/Lugo;TURISMOS;Hidrógeno;2
Galicia/Lugo;TURISMOS;Otros;15
Galicia/Lugo;TURISMOS;Sin especificar;3
Galicia/Ourense;AUTOBUSES;TOTAL;630
Galicia/Ourense;AUTOBUSES;Diesel;629
Galicia/Ourense;AUTOBUSES;Gasolina;1
Galicia/Ourense;CAMIONES HASTA 3500kg;TOTAL;16193
Galicia/Ourense;CAMIONES HASTA 3500kg;Diesel;15920
Galicia/Ourense;CAMIONES HASTA 3500kg;Eléctrico;4
Galicia/Ourense;CAMIONES HASTA 3500kg;Gas Licuado de Petroleo;6
Galicia/Ourense;CAMIONES HASTA 3500kg;Gasolina;263
Galicia/Ourense;CAMIONES MÁS DE 3500kg;TOTAL;3490
Galicia/Ourense;CAMIONES MÁS DE 3500kg;Diesel;3465
Galicia/Ourense;CAMIONES MÁS DE 3500kg;Gas Licuado de Petroleo;3
Galicia/Ourense;CAMIONES MÁS DE 3500kg;Gasolina;21
Galicia/Ourense;CAMIONES MÁS DE 3500kg;Otros;1
Galicia/Ourense;CICLOMOTORES;TOTAL;12480
Galicia/Ourense;CICLOMOTORES;Diesel;1136
Galicia/Ourense;CICLOMOTORES;Eléctrico;17
Galicia/Ourense;CICLOMOTORES;Gasolina;11325
Galicia/Ourense;CICLOMOTORES;Sin especificar;2
Galicia/Ourense;FURGONETAS;TOTAL;19722
Galicia/Ourense;FURGONETAS;Diesel;16320
Galicia/Ourense;FURGONETAS;Eléctrico;12
Galicia/Ourense;FURGONETAS;Gas Licuado de Petroleo;14
Galicia/Ourense;FURGONETAS;Gas Natural Comprimido;4
Galicia/Ourense;FURGONETAS;Gasolina;3370
Galicia/Ourense;FURGONETAS;Otros;1
Galicia/Ourense;FURGONETAS;Sin especificar;1
Galicia/Ourense;MOTOCICLETAS;TOTAL;18398
Galicia/Ourense;MOTOCICLETAS;Diesel;24
Galicia/Ourense;MOTOCICLETAS;Eléctrico;14
Galicia/Ourense;MOTOCICLETAS;Gasolina;18356
Galicia/Ourense;MOTOCICLETAS;Sin especificar;4
Galicia/Ourense;OTROS VEHÍCULOS;TOTAL;4586
Galicia/Ourense;OTROS VEHÍCULOS;Butano;1
Galicia/Ourense;OTROS VEHÍCULOS;Diesel;2997
Galicia/Ourense;OTROS VEHÍCULOS;Eléctrico;17
Galicia/Ourense;OTROS VEHÍCULOS;Gasolina;1350
Galicia/Ourense;OTROS VEHÍCULOS;Otros;6
Galicia/Ourense;OTROS VEHÍCULOS;Sin especificar;215
Galicia/Ourense;REMOLQUES;TOTAL;1830
Galicia/Ourense;REMOLQUES;Sin especificar;1830
Galicia/Ourense;SEMIRREMOLQUES;TOTAL;2154
Galicia/Ourense;SEMIRREMOLQUES;Sin especificar;2154
Galicia/Ourense;TRACTORES INDUSTRIALES;TOTAL;2091
Galicia/Ourense;TRACTORES INDUSTRIALES;Diesel;2091
Galicia/Ourense;TURISMOS;TOTAL;190759
Galicia/Ourense;TURISMOS;Biometano;1
Galicia/Ourense;TURISMOS;Butano;2
Galicia/Ourense;TURISMOS;Diesel;119335
Galicia/Ourense;TURISMOS;Eléctrico;120
Galicia/Ourense;TURISMOS;Etanol;3
Galicia/Ourense;TURISMOS;Gas Licuado de Petroleo;127
Galicia/Ourense;TURISMOS;Gas Natural Comprimido;69
Galicia/Ourense;TURISMOS;Gasolina;71088
Galicia/Ourense;TURISMOS;Hidrógeno;1
Galicia/Ourense;TURISMOS;Otros;11
Galicia/Ourense;TURISMOS;Sin especificar;2
Galicia/Pontevedra;AUTOBUSES;TOTAL;1187
Galicia/Pontevedra;AUTOBUSES;Diesel;1181
Galicia/Pontevedra;AUTOBUSES;Gas Licuado de Petroleo;1
Galicia/Pontevedra;AUTOBUSES;Gas Natural Comprimido;1
Galicia/Pontevedra;AUTOBUSES;Gasolina;4
Galicia/Pontevedra;CAMIONES HASTA 3500kg;TOTAL;39078
Galicia/Pontevedra;CAMIONES HASTA 3500kg;Diesel;38429
Galicia/Pontevedra;CAMIONES HASTA 3500kg;Eléctrico;10
Galicia/Pontevedra;CAMIONES HASTA 3500kg;Gas Licuado de Petroleo;21
Galicia/Pontevedra;CAMIONES HASTA 3500kg;Gas Natural Comprimido;5
Galicia/Pontevedra;CAMIONES HASTA 3500kg;Gasolina;613
Galicia/Pontevedra;CAMIONES MÁS DE 3500kg;TOTAL;6879
Galicia/Pontevedra;CAMIONES MÁS DE 3500kg;Diesel;6783
Galicia/Pontevedra;CAMIONES MÁS DE 3500kg;Eléctrico;3
Galicia/Pontevedra;CAMIONES MÁS DE 3500kg;Gas Licuado de Petroleo;6
Galicia/Pontevedra;CAMIONES MÁS DE 3500kg;Gas Natural Comprimido;24
Galicia/Pontevedra;CAMIONES MÁS DE 3500kg;Gasolina;62
Galicia/Pontevedra;CAMIONES MÁS DE 3500kg;Otros;1
Galicia/Pontevedra;CICLOMOTORES;TOTAL;41627
Galicia/Pontevedra;CICLOMOTORES;Diesel;2078
Galicia/Pontevedra;CICLOMOTORES;Eléctrico;74
Galicia/Pontevedra;CICLOMOTORES;Gasolina;39475
Galicia/Pontevedra;FURGONETAS;TOTAL;38807
Galicia/Pontevedra;FURGONETAS;Diesel;33080
Galicia/Pontevedra;FURGONETAS;Eléctrico;63
Galicia/Pontevedra;FURGONETAS;Gas Licuado de Petroleo;54
Galicia/Pontevedra;FURGONETAS;Gas Natural Comprimido;1
Galicia/Pontevedra;FURGONETAS;Gasolina;5609
Galicia/Pontevedra;MOTOCICLETAS;TOTAL;79552
Galicia/Pontevedra;MOTOCICLETAS;Diesel;139
Galicia/Pontevedra;MOTOCICLETAS;Eléctrico;130
Galicia/Pontevedra;MOTOCICLETAS;Gas Licuado de Petroleo;2
Galicia/Pontevedra;MOTOCICLETAS;Gasolina;79272
Galicia/Pontevedra;MOTOCICLETAS;Otros;1
Galicia/Pontevedra;MOTOCICLETAS;Sin especificar;8
Galicia/Pontevedra;OTROS VEHÍCULOS;TOTAL;12183
Galicia/Pontevedra;OTROS VEHÍCULOS;Butano;4
Galicia/Pontevedra;OTROS VEHÍCULOS;Diesel;8643
Galicia/Pontevedra;OTROS VEHÍCULOS;Eléctrico;121
Galicia/Pontevedra;OTROS VEHÍCULOS;Gas Licuado de Petroleo;1
Galicia/Pontevedra;OTROS VEHÍCULOS;Gas Natural Comprimido;3
Galicia/Pontevedra;OTROS VEHÍCULOS;Gasolina;2653
Galicia/Pontevedra;OTROS VEHÍCULOS;Otros;8
Galicia/Pontevedra;OTROS VEHÍCULOS;Sin especificar;750
Galicia/Pontevedra;REMOLQUES;TOTAL;3636
Galicia/Pontevedra;REMOLQUES;Sin especificar;3636
Galicia/Pontevedra;SEMIRREMOLQUES;TOTAL;6431
Galicia/Pontevedra;SEMIRREMOLQUES;Sin especificar;6431
